line_number,text,Source
251,51. మ. అమరు ల్పద్మజువ్రాఁతదాఁటియిపుడొక్కబ్దంబు పెద్దయ్యెదు ర్దమదోర్దండపటుప్రతాపనిజసంరంభామరానీకవి క్రమదుర్వారగజాసురప్రళయమింకం జేయుఫాలాక్షునిన్ సమరక్షోణి జయించె నర్జునుఁడు కృష్ణా దేవకీనందనా,devakinandana_satakam
252,52. శా. అక్రూరాత్మకు లైన పాందవుల బాహాశక్తియున్ ధాత్ర్ ని ర్వక్రంబయ్యెడునట్లు జేతుననుచున్ వాత్సల్య మింపొంద నా శక్రాత్మోభవు తేరిపై దురమునన్ సారథ్యముం జేసితౌ చక్రీ నీమునికోలకున్ జయము కృష్ణా దేవకీనందనా,devakinandana_satakam
253,53. శా. గంభీరంబుగ రాయబారగరిమన్ గౌంతేయుకార్యార్థమై శుంభల్లిలల ధార్తరాష్ట్రుసభలో సొంపార తద్వాక్యము ల్సంభాషింపఁగ వా రవజ్ఞ దలఁపన్ సర్వంబు నీవైనచో శంభుండే యెఱుఁగున్ భవన్మహిమ కృష్ణా దేవకీనందనా,devakinandana_satakam
254,54. ఏలావిద్యలు సొంపు రూపవిభవం బేలా కులీనత్వమున్ శీలత్వంబున్ నేల యేఁటికి వచశ్శ్రీ యేల బాహాబలం బేలా చాతిరి మూకృపాగరిమ నిక్షేపంబు లేకుండినన్ జాలిం బొందినఁ గల్గునే సిరులు కృష్ణా దేవకీనందనా,devakinandana_satakam
255,"55. సర్వజ్ఞుండును సర్వలోకగురుఁడున్ సర్వంసహానాథుఁడున్ సర్వేశుండును సర్వసాధకుఁడునౌ సర్వేశ నీమూర్తి దా సర్వంబు న్గలిగించు పెంచు నణఁచున్ సందేహమేలాస్మృతుల్ ""సర్వంవిష్ణుమయంజగ"" త్తనఁగ కృష్ణా దేవకీనందనా",devakinandana_satakam
256,56. మ. పుడమిన్ బెద్దలబోటివారి నడుగం బోరాదె చోద్యంబు పా ల్కడలిన్ గల్గునముద్దరాలు గలుగంగాఁ బూర్వకాలంబునన్ పొడవెల్లన్ గడుతగ్గి దానవునితో బొంకైనమాటాడి మూఁ డడుగు ల్నేలను వేఁడఁగాఁ జనవు కృష్ణా దేవకీనందనా,devakinandana_satakam
257,57. శా. రంగత్ప్రౌఢిమ భార్గవుం గెలిచి కౌరవ్యుల్ భయం బంద వీ రాంగంబుం ధరియించి జీవముసతంబై యుండ వర్తించు నా గాంగేయుండు శిఖండిచేతఁ దెగెనీకారుణ్యముం దప్పియుం డంగా మృత్యువుధాటి కోపుదురే కృష్ణా దేవకీనందనా,devakinandana_satakam
258,58. శా. అక్రూరస్థితి నుండఁగా వలయురాజాస్థానమధ్యంబునన్ వక్రింపం బనిలేదు ధర్మమునకై వర్తింపఁగాఁ బోయినన్ శుక్రాచార్యుని కన్నుఁ బో నడఁచవే సూటిన్ గుశాగ్రంబునన్ జక్రి నీకరపంకజాతమున గృష్ణా దేవకీనందనా,devakinandana_satakam
259,59. మ. వరసౌందర్యవివేకధైర్యనయధీ వాత్సల్యధౌరేయుఁ డీ ధరణీనాయకరత్న మంచు మహితార్థంబాశ్రితశ్రేణికిన్ స్థిరసామ్రాజ్యవిభుత్వ మాధ్రువునికిన్ దేజంబు గా నిచ్చి తా సరణిన్ మీకృప గల్గువాఁడగుట కృష్ణా దేవకీనందనా,devakinandana_satakam
260,60. శా. ధారాపూర్వముగాఁగ సంయమికి సప్తద్వీపముల్ సూనృత ప్రారంభంబున నిచ్చి చేతితడియాఱన్ లేక వర్తింపఁడే శారీరార్థముగొంచు భిక్షము హరిశ్చంద్రుండు యాగాదిసం చారుండిందు మనండె తొల్లి హరి కృష్ణా దేవకీనందనా,devakinandana_satakam
261,61. మ. పటుబాహాబలసత్త్వవైఖరుల దిక్పాలుల్ బ్రశంసించునం తటివాఁడయ్యుఁద్రిశంకునందనుఁడు కాంతారత్నమున్ విక్రయిం చుటలున్ నీమహిమంబుచేతఁ గద యిట్లాశ్చర్యమే మర్త్యు లెం తటివారైనను నేమిచేసెదరు కృష్ణా దేవకీనందనా,devakinandana_satakam
262,62. మ. తనశౌర్యోన్నతి యుగ్రసాధనముగా దాక్షాయణీశున్ శివున్ దనరన్ మెచ్చఁగఁజేసి లోకము జయస్తంభంబుగావించియున్ మును దాఁ జేసిన కర్మవార్ధిఘనమై ముంపం గడుంబాలుచేఁ జనఁడే దుర్మతి విక్రమార్కుఁడిల కృష్ణా దేవకీనందనా,devakinandana_satakam
263,63. మ. తెగువ న్నిర్జరులన్ జయించుచు మదోద్రేకంబునన్ గానలో మృగనేత్రన్ ధరణీతనూజ నసురు ల్మెచ్చంగఁ దాఁ దెచ్చి నె వ్వగలం బెట్టి విధిప్రయత్నమున నిర్వంశంబుగా రాముచే జగతిం గూలఁడె యాదశాసనుఁడు కృష్ణా దేవకీనందనా,devakinandana_satakam
264,64. మ. పరనారీహరణం బొనర్చినమహాపాపాత్ముఁడారావణుం డరయన్నతనితమ్ముఁడైన దనుజుడత్యంత సద్భక్తితో శరణన్నం దయఁజూచి యగ్రజుని రాజ్యం బిచ్చి రక్షింప వా సరణిన్ నీపదభక్తి యే ఘనము కృష్ణా దేవకీనందనా,devakinandana_satakam
